record_id,subject,predicate,object,effect_direction,effect_size,dose,experimental_system,mechanism_class,direct_or_inferred,evidence_method,evidence_quality,supporting_quote,paper_id,extraction_source,prompt_version,confidence,edge_raw
R0033,phlorotannins,INHIBITS,Prevotella,decrease,Not stated,Not specified,in_vitro,['Microbial community restructuring'],Direct,16S rRNA,High,"The presence of Prevotella decreased while carbohydrate-utilizing bacteria such as Prevotellaceae_UCG-001, Ruminococcus, Selenomonas, Ruminobacter and Fibrobacter increased.",10.3390/ani13182854,auto,v2.0-126corpus,0.85,"{""source"": ""phlorotannins"", ""target"": ""Prevotella"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""Not specified"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Microbial community restructuring""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""16S rRNA"", ""evidence_quality"": ""High"", ""supporting_quote"": ""The presence of Prevotella decreased while carbohydrate-utilizing bacteria such as Prevotellaceae_UCG-001, Ruminococcus, Selenomonas, Ruminobacter and Fibrobacter increased."", ""paper_id"": ""10.3390/ani13182854"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0033,phlorotannins,PROMOTES,Prevotellaceae_UCG-001,increase,Not stated,Not specified,in_vitro,['Microbial community restructuring'],Direct,16S rRNA,High,"The presence of Prevotella decreased while carbohydrate-utilizing bacteria such as Prevotellaceae_UCG-001, Ruminococcus, Selenomonas, Ruminobacter and Fibrobacter increased.",10.3390/ani13182854,auto,v2.0-126corpus,0.85,"{""source"": ""phlorotannins"", ""target"": ""Prevotellaceae_UCG-001"", ""edge_type"": ""PROMOTES"", ""effect_direction"": ""increase"", ""effect_size"": ""Not stated"", ""dose"": ""Not specified"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Microbial community restructuring""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""16S rRNA"", ""evidence_quality"": ""High"", ""supporting_quote"": ""The presence of Prevotella decreased while carbohydrate-utilizing bacteria such as Prevotellaceae_UCG-001, Ruminococcus, Selenomonas, Ruminobacter and Fibrobacter increased."", ""paper_id"": ""10.3390/ani13182854"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0033,phlorotannins,PROMOTES,Ruminococcus,increase,Not stated,Not specified,in_vitro,['Microbial community restructuring'],Direct,16S rRNA,High,"The presence of Prevotella decreased while carbohydrate-utilizing bacteria such as Prevotellaceae_UCG-001, Ruminococcus, Selenomonas, Ruminobacter and Fibrobacter increased.",10.3390/ani13182854,auto,v2.0-126corpus,0.85,"{""source"": ""phlorotannins"", ""target"": ""Ruminococcus"", ""edge_type"": ""PROMOTES"", ""effect_direction"": ""increase"", ""effect_size"": ""Not stated"", ""dose"": ""Not specified"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Microbial community restructuring""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""16S rRNA"", ""evidence_quality"": ""High"", ""supporting_quote"": ""The presence of Prevotella decreased while carbohydrate-utilizing bacteria such as Prevotellaceae_UCG-001, Ruminococcus, Selenomonas, Ruminobacter and Fibrobacter increased."", ""paper_id"": ""10.3390/ani13182854"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0033,phlorotannins,PROMOTES,Selenomonas,increase,Not stated,Not specified,in_vitro,['Microbial community restructuring'],Direct,16S rRNA,High,"The presence of Prevotella decreased while carbohydrate-utilizing bacteria such as Prevotellaceae_UCG-001, Ruminococcus, Selenomonas, Ruminobacter and Fibrobacter increased.",10.3390/ani13182854,auto,v2.0-126corpus,0.85,"{""source"": ""phlorotannins"", ""target"": ""Selenomonas"", ""edge_type"": ""PROMOTES"", ""effect_direction"": ""increase"", ""effect_size"": ""Not stated"", ""dose"": ""Not specified"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Microbial community restructuring""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""16S rRNA"", ""evidence_quality"": ""High"", ""supporting_quote"": ""The presence of Prevotella decreased while carbohydrate-utilizing bacteria such as Prevotellaceae_UCG-001, Ruminococcus, Selenomonas, Ruminobacter and Fibrobacter increased."", ""paper_id"": ""10.3390/ani13182854"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0033,phlorotannins,PROMOTES,Ruminobacter,increase,Not stated,Not specified,in_vitro,['Microbial community restructuring'],Direct,16S rRNA,High,"The presence of Prevotella decreased while carbohydrate-utilizing bacteria such as Prevotellaceae_UCG-001, Ruminococcus, Selenomonas, Ruminobacter and Fibrobacter increased.",10.3390/ani13182854,auto,v2.0-126corpus,0.85,"{""source"": ""phlorotannins"", ""target"": ""Ruminobacter"", ""edge_type"": ""PROMOTES"", ""effect_direction"": ""increase"", ""effect_size"": ""Not stated"", ""dose"": ""Not specified"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Microbial community restructuring""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""16S rRNA"", ""evidence_quality"": ""High"", ""supporting_quote"": ""The presence of Prevotella decreased while carbohydrate-utilizing bacteria such as Prevotellaceae_UCG-001, Ruminococcus, Selenomonas, Ruminobacter and Fibrobacter increased."", ""paper_id"": ""10.3390/ani13182854"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0033,phlorotannins,PROMOTES,Fibrobacter,increase,Not stated,Not specified,in_vitro,['Microbial community restructuring'],Direct,16S rRNA,High,"The presence of Prevotella decreased while carbohydrate-utilizing bacteria such as Prevotellaceae_UCG-001, Ruminococcus, Selenomonas, Ruminobacter and Fibrobacter increased.",10.3390/ani13182854,auto,v2.0-126corpus,0.85,"{""source"": ""phlorotannins"", ""target"": ""Fibrobacter"", ""edge_type"": ""PROMOTES"", ""effect_direction"": ""increase"", ""effect_size"": ""Not stated"", ""dose"": ""Not specified"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Microbial community restructuring""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""16S rRNA"", ""evidence_quality"": ""High"", ""supporting_quote"": ""The presence of Prevotella decreased while carbohydrate-utilizing bacteria such as Prevotellaceae_UCG-001, Ruminococcus, Selenomonas, Ruminobacter and Fibrobacter increased."", ""paper_id"": ""10.3390/ani13182854"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0033,phlorotannins,MODULATES,rumen fermentation,increase,Not stated,Not specified,in_vitro,['Fermentation pathway modulation'],Direct,in vitro gas production,High,"The inclusion of PTs in the diet increased dry matter digestibility and gas production, and reduced ammonia-N concentration and pH.",10.3390/ani13182854,auto,v2.0-126corpus,0.85,"{""source"": ""phlorotannins"", ""target"": ""rumen fermentation"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""increase"", ""effect_size"": ""Not stated"", ""dose"": ""Not specified"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Fermentation pathway modulation""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""High"", ""supporting_quote"": ""The inclusion of PTs in the diet increased dry matter digestibility and gas production, and reduced ammonia-N concentration and pH."", ""paper_id"": ""10.3390/ani13182854"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0033,phlorotannins,INHIBITS,biohydrogenation,decrease,Not stated,Not specified,in_vitro,['Fermentation pathway modulation'],Direct,fatty acid analysis,High,"PT extract inhibited rumen BH, increasing the content of trans-9 C18:1, cis-9 C18:1, trans-9 and trans-12 C18:2 and reducing C18:0 concentration.",10.3390/ani13182854,auto,v2.0-126corpus,0.85,"{""source"": ""phlorotannins"", ""target"": ""biohydrogenation"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""Not specified"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Fermentation pathway modulation""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""fatty acid analysis"", ""evidence_quality"": ""High"", ""supporting_quote"": ""PT extract inhibited rumen BH, increasing the content of trans-9 C18:1, cis-9 C18:1, trans-9 and trans-12 C18:2 and reducing C18:0 concentration."", ""paper_id"": ""10.3390/ani13182854"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0034,Asparagopsis taxiformis,PRODUCES,bromoform,increase,Not stated,Not specified,in_vivo,['Unknown/unclear mechanism'],Direct,Not stated,Medium,Asparagopsis taxiformis produces anti-methanogenic halogenated compounds,10.1016/j.animal.2025.101681,auto,v2.0-126corpus,0.9,"{""source"": ""Asparagopsis taxiformis"", ""target"": ""bromoform"", ""edge_type"": ""PRODUCES"", ""effect_direction"": ""increase"", ""effect_size"": ""Not stated"", ""dose"": ""Not specified"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Direct"", ""evidence_method"": ""Not stated"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""Asparagopsis taxiformis produces anti-methanogenic halogenated compounds"", ""paper_id"": ""10.1016/j.animal.2025.101681"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.9}"
R0034,bromoform,INHIBITS,methane production per kg BW gain,decrease,33% and 48% reduction,20 and 30 mg CHBr3/kg DM,in_vivo,['Unknown/unclear mechanism'],Inferred,GreenFeed,High,Methane production per kg of BW gain was reduced by 33% in B20 and by 48% in B30,10.1016/j.animal.2025.101681,auto,v2.0-126corpus,0.92,"{""source"": ""bromoform"", ""target"": ""methane production per kg BW gain"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""33% and 48% reduction"", ""dose"": ""20 and 30 mg CHBr3/kg DM"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""GreenFeed"", ""evidence_quality"": ""High"", ""supporting_quote"": ""Methane production per kg of BW gain was reduced by 33% in B20 and by 48% in B30"", ""paper_id"": ""10.1016/j.animal.2025.101681"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.92}"
R0034,bromoform,MODULATES,average daily gain,decrease,10% reduction in B30,30 mg CHBr3/kg DM,in_vivo,['Unknown/unclear mechanism'],Inferred,weighing every 14 days,High,average daily gain was reduced by 10% in B30 when compared to B0,10.1016/j.animal.2025.101681,auto,v2.0-126corpus,0.85,"{""source"": ""bromoform"", ""target"": ""average daily gain"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""decrease"", ""effect_size"": ""10% reduction in B30"", ""dose"": ""30 mg CHBr3/kg DM"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""weighing every 14 days"", ""evidence_quality"": ""High"", ""supporting_quote"": ""average daily gain was reduced by 10% in B30 when compared to B0"", ""paper_id"": ""10.1016/j.animal.2025.101681"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0034,bromoform,MODULATES,dry matter intake,no_change,Not stated,20 and 30 mg CHBr3/kg DM,in_vivo,['Unknown/unclear mechanism'],Inferred,feed intake measurement,High,Dry matter intake and feed conversion ratio were not affected by the treatments,10.1016/j.animal.2025.101681,auto,v2.0-126corpus,0.9,"{""source"": ""bromoform"", ""target"": ""dry matter intake"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""no_change"", ""effect_size"": ""Not stated"", ""dose"": ""20 and 30 mg CHBr3/kg DM"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""feed intake measurement"", ""evidence_quality"": ""High"", ""supporting_quote"": ""Dry matter intake and feed conversion ratio were not affected by the treatments"", ""paper_id"": ""10.1016/j.animal.2025.101681"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.9}"
R0034,bromoform,MODULATES,carbon footprint,decrease,16% and 23% reduction,20 and 30 mg CHBr3/kg DM,in_vivo,['Unknown/unclear mechanism'],Inferred,calculated from methane and growth data,Medium,The carbon footprint reported to BW gain can be reduced by up to 16 and 23% for B20 and B30,10.1016/j.animal.2025.101681,auto,v2.0-126corpus,0.8,"{""source"": ""bromoform"", ""target"": ""carbon footprint"", ""edge_type"": ""MODULATES"", ""effect_direction"": ""decrease"", ""effect_size"": ""16% and 23% reduction"", ""dose"": ""20 and 30 mg CHBr3/kg DM"", ""experimental_system"": ""in_vivo"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""calculated from methane and growth data"", ""evidence_quality"": ""Medium"", ""supporting_quote"": ""The carbon footprint reported to BW gain can be reduced by up to 16 and 23% for B20 and B30"", ""paper_id"": ""10.1016/j.animal.2025.101681"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.8}"
R0035,phlorofucofuroeckol-A,INHIBITS,methane yield,decrease,Not stated,16 g/kg DM,in_vitro,['Unknown/unclear mechanism'],Inferred,in vitro gas production,High,"Methane emission was decreased by 16 g/kg PFFA (linear, P < .01) ... at 24 h of incubation.",10.1016/j.anifeedsci.2022.115468,auto,v2.0-126corpus,0.85,"{""source"": ""phlorofucofuroeckol-A"", ""target"": ""methane yield"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""16 g/kg DM"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""High"", ""supporting_quote"": ""Methane emission was decreased by 16 g/kg PFFA (linear, P < .01) ... at 24 h of incubation."", ""paper_id"": ""10.1016/j.anifeedsci.2022.115468"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0035,dieckol,INHIBITS,methane yield,decrease,Not stated,16 g/kg DM,in_vitro,['Unknown/unclear mechanism'],Inferred,in vitro gas production,High,"Methane emission was decreased by ... DE (linear, P < .01) supplementation ... at 24 h of incubation.",10.1016/j.anifeedsci.2022.115468,auto,v2.0-126corpus,0.85,"{""source"": ""dieckol"", ""target"": ""methane yield"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""16 g/kg DM"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""High"", ""supporting_quote"": ""Methane emission was decreased by ... DE (linear, P < .01) supplementation ... at 24 h of incubation."", ""paper_id"": ""10.1016/j.anifeedsci.2022.115468"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0035,"8,8'-bieckol",INHIBITS,methane yield,decrease,Not stated,8 g/kg DM,in_vitro,['Unknown/unclear mechanism'],Inferred,in vitro gas production,High,"Methane emission was decreased by ... 8 g/kg BE (linear, P < .01) addition at 24 h of incubation.",10.1016/j.anifeedsci.2022.115468,auto,v2.0-126corpus,0.85,"{""source"": ""8,8'-bieckol"", ""target"": ""methane yield"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""8 g/kg DM"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""High"", ""supporting_quote"": ""Methane emission was decreased by ... 8 g/kg BE (linear, P < .01) addition at 24 h of incubation."", ""paper_id"": ""10.1016/j.anifeedsci.2022.115468"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
R0035,phlorofucofuroeckol-A,INHIBITS,total gas production,decrease,Not stated,16 g/kg DM,in_vitro,['Unknown/unclear mechanism'],Inferred,in vitro gas production,High,"Total gas production was decreased at 24 h of incubation by PFFA (linear, P < .01; quadratic, P < .01)",10.1016/j.anifeedsci.2022.115468,auto,v2.0-126corpus,0.85,"{""source"": ""phlorofucofuroeckol-A"", ""target"": ""total gas production"", ""edge_type"": ""INHIBITS"", ""effect_direction"": ""decrease"", ""effect_size"": ""Not stated"", ""dose"": ""16 g/kg DM"", ""experimental_system"": ""in_vitro"", ""mechanism_class"": [""Unknown/unclear mechanism""], ""direct_or_inferred"": ""Inferred"", ""evidence_method"": ""in vitro gas production"", ""evidence_quality"": ""High"", ""supporting_quote"": ""Total gas production was decreased at 24 h of incubation by PFFA (linear, P < .01; quadratic, P < .01)"", ""paper_id"": ""10.1016/j.anifeedsci.2022.115468"", ""extraction_source"": ""auto"", ""prompt_version"": ""v2.0-126corpus"", ""confidence"": 0.85}"
